38063	2.563092	1.464013	2
23410	5.954216	0.953782	2
35073	9.288374	0.767318	3
52914	3.976796	1.043109	2
16801	8.585227	1.455708	3
9533	1.271946	0.796506	1
16721	0	0.242778	1
5832	0	0.089749	1
44591	11.521298	0.30086	3
10143	1.139447	0.415373	1
21609	5.69909	1.391892	1
23817	2.449378	1.32256	2
15640	0	1.22838	1
8847	3.168365	0.053993	1
50939	10.42861	1.126257	3
28521	2.94307	1.446816	2
32901	10.441348	0.975283	3
42850	12.478764	1.628726	3
13499	5.856902	0.363883	1
40345	2.47642	0.096075	2
43547	1.826637	0.811457	2
70758	4.324451	0.328235	2
19780	1.376085	1.178359	1
44484	5.342462	0.394527	2
54462	11.835521	0.693301	3
20085	12.423687	1.424264	3
42291	12.161273	0.071131	3
47550	8.14836	1.649194	3
11938	1.531067	1.549756	1
40699	3.200912	0.309679	2
70908	8.862691	0.530506	2
73989	6.370551	0.36935	2
11872	2.468841	0.14506	1
48463	11.054212	0.141508	3
15987	2.03708	0.715243	1
70036	13.36403	0.549972	2
32967	10.249135	0.192735	3
63249	10.464252	1.669767	2
42795	9.424574	0.013725	3
14459	4.458902	0.268444	1
19973	0	0.575976	1
5494	9.686082	1.029808	3
67902	13.649402	1.052618	2
25621	13.181148	0.273014	3
27545	3.877472	0.4016	2
58656	1.413952	0.45138	2
7327	4.248986	1.430249	1
64555	8.779183	0.845947	2
8998	4.156252	0.097109	1
11752	5.580018	0.158401	1
76319	15.04044	1.366898	2
27665	12.79387	1.307323	3
67417	3.254877	0.669546	2
21808	10.725607	0.588588	3
15326	8.256473	0.765891	1
20057	8.033892	1.618562	3
79341	10.702532	0.204792	2
15636	5.062996	1.132555	1
35602	10.772286	0.668721	3
28544	1.892354	0.837028	2
57663	1.019966	0.37232	2
78727	15.546043	0.729742	2
68255	11.638205	0.409125	2
14964	3.427886	0.975616	1
21835	11.246174	1.475586	3
7487	0	0.645045	1
8700	0	1.424017	1
26226	8.242553	0.279069	3
65899	8.70006	0.101807	2
6543	0.812344	0.260334	1
46556	2.448235	1.176829	2
71038	13.230078	0.616147	2
47657	0.236133	0.34084	2
19600	11.155826	0.335131	3
37422	11.029636	0.505769	3
1363	2.901181	1.646633	1
26535	3.924594	1.14312	2
47707	2.524806	1.292848	2
38055	3.527474	1.449158	2
6286	3.384281	0.889268	1
10747	0	1.107592	1
44883	11.89889	0.406441	3
56823	3.529892	1.375844	2
68086	11.442677	0.696919	2
70242	10.308145	0.422722	2
11409	8.540529	0.727373	1
67671	7.156949	1.691682	2
61238	0.720675	0.847574	2
17774	0.229405	1.038603	1
53376	3.399331	0.077501	2
30930	6.157239	0.580133	2
28987	1.239698	0.719989	2
13655	6.036854	0.016548	1
7227	5.258665	0.933722	1
40409	12.393001	1.571281	3
13605	9.627613	0.935842	1
26400	11.130453	0.59761	3
13491	8.842595	0.349768	3
30232	10.69001	1.456595	3
43253	5.714718	1.67478	3
55536	3.052505	1.335804	2
8807	0	0.059025	1
25783	9.945307	1.287952	3
22812	2.719723	1.142148	2
77826	11.154055	1.608486	2
38172	2.687918	0.660836	2
31676	10.037847	0.962245	3
74038	12.404762	1.11208	2
44738	10.237305	0.633422	3
17410	4.745392	0.66252	1
5688	4.639461	1.569431	1
36642	3.14931	0.639669	2
29956	13.406875	1.639194	3
60350	6.068668	0.881241	2
23758	9.477022	0.899002	3
25780	3.89762	0.560201	1
11342	5.463615	1.203677	1
36109	3.369267	1.575043	2
14292	5.234562	0.825954	1
11160	0	0.72217	1
23762	12.979069	0.504068	3
39567	5.376564	0.557476	2
25647	13.52791	1.586732	3
14814	2.196889	0.784587	1
73590	10.691748	0.007509	2
35187	1.659242	0.447066	2
49459	8.369667	0.656697	3
31657	13.157197	0.143248	3
6259	8.199667	0.908508	1
33101	4.441669	0.439381	3
27107	9.846492	0.644523	3
17824	0.01954	0.977949	1
43536	8.253774	0.7487	3
67705	6.03862	1.509646	2
35283	6.091587	1.694641	3
71308	8.98682	1.225165	2
31054	11.508473	1.624296	3
52387	8.807734	0.713922	3
40328	0	0.816676	2
34844	8.889202	1.665414	3
11607	3.178117	0.542752	1
64306	7.013795	0.139909	2
32721	9.605014	0.065254	3
33170	1.23054	1.331674	2
37192	10.412811	0.890803	3
13089	0	0.567161	1
66491	9.699991	0.122011	2
15941	0	0.061191	1
4272	4.455293	0.272135	1
48812	3.020977	1.502803	2
28818	8.099278	0.216317	3
35394	1.157764	1.603217	2
71791	10.105396	0.121067	2
40668	11.230148	0.408603	3
39580	9.070058	0.011379	3
11786	0.56646	0.478837	1
19251	0	0.4873	1
56594	8.956369	1.193484	3
54495	1.523057	0.620528	2
11844	2.749006	0.169855	1
45465	9.235393	0.18835	3
31033	10.555573	0.403927	3
16633	6.956372	1.519308	1
13887	0.636281	1.273984	1
52603	3.574737	0.075163	2
72000	9.032486	1.461809	2
68497	5.958993	0.023012	2
35135	2.4353	1.211744	2
26397	10.539731	1.638248	3
7313	7.646702	0.056513	1
91273	20.919349	0.644571	2
24743	1.424726	0.838447	2
31690	6.748663	0.890223	3
15432	2.289167	0.114881	1
58394	5.548377	0.402238	2
33962	6.057227	0.432666	2
31442	10.828595	0.559955	3
31044	11.31816	0.271094	3
29938	13.265311	0.633903	3
9875	0	1.496715	1
51542	6.517133	0.402519	3
11878	4.934374	1.520028	1
69241	10.151738	0.896433	2
37776	2.425781	1.559467	2
68997	9.778962	1.195498	2
67416	12.21995	0.657677	2
59225	7.394151	0.954434	2
29138	8.518535	0.742546	3
5962	2.7987	0.662632	1
10847	0.63793	0.617373	1
70527	10.75049	0.097415	2
9610	0.625382	0.140969	1
64734	10.027968	0.282787	2
25941	9.817347	0.364197	3
2763	0.646828	1.266069	1
55601	3.347111	0.914294	2
31128	11.816892	0.193798	3
5181	0	1.480198	1
69982	10.945666	0.993219	2
52440	10.244706	0.280539	3
57350	2.579801	1.149172	2
57869	2.63041	0.098869	2
56557	11.7462	1.695517	3
42342	8.104232	1.326277	3
15560	12.409743	0.790295	3
34826	12.167844	1.328086	3
8569	3.198408	0.299287	1
77623	16.055513	0.541052	2
78184	7.138659	0.158481	2
7036	4.831041	0.761419	1
69616	10.08289	1.373611	2
21546	10.066867	0.78847	3
36715	8.129538	0.329913	3
20522	3.012463	1.138108	1
42349	3.720391	0.845974	2
9037	0.773493	1.148256	1
26728	10.962941	1.037324	3
587	0.177621	0.162614	1
48915	3.085853	0.967899	2
9824	8.426781	0.202558	1
4135	1.825927	1.128347	1
9666	2.185155	1.010173	1
59333	7.184595	1.261338	2
36198	0	0.116525	2
34909	8.901752	1.033527	3
47516	2.451497	1.358795	2
55807	3.213631	0.432044	2
14036	3.974739	0.723929	1
42856	9.601306	0.619232	3
64007	8.363897	0.445341	2
59428	6.381484	1.365019	2
13730	0	1.403914	1
41740	9.609836	1.438105	3
63546	9.904741	0.985862	2
30417	7.185807	1.489102	3
69636	5.466703	1.216571	2
64660	0	0.915898	2
14883	4.575443	0.535671	1
7965	3.277076	1.010868	1
68620	10.246623	1.239634	2
8738	2.341735	1.060235	1
7544	3.201046	0.498843	1
6377	6.066013	0.120927	1
36842	8.829379	0.895657	3
81046	15.833048	1.568245	2
67736	13.516711	1.220153	2
32492	0.664284	1.116755	2
39299	6.325139	0.605109	3
77289	8.677499	0.344373	2
33835	8.188005	0.964896	3
71890	9.414263	0.38403	2
32054	9.196547	1.138253	3
38579	10.202968	0.452363	3
55984	2.119439	1.481661	2
72694	13.635078	0.858314	2
42299	0.083443	0.701669	2
26635	9.149096	1.051446	3
8579	1.933803	1.374388	1
37302	14.115544	0.676198	3
22878	8.933736	0.943352	3
4364	2.661254	0.946117	1
4985	0.988432	1.305027	1
37068	2.063741	1.125946	2
41137	2.22059	0.690754	2
67759	6.424849	0.806641	2
11831	1.156153	1.613674	1
34502	3.03272	0.601847	2
4088	3.076828	0.952089	1
15199	0	0.318105	1
17309	7.75048	0.554015	3
42816	10.958135	1.4825	3
43751	10.222018	0.488678	3
58335	2.367988	0.435741	2
75039	7.686054	1.381455	2
42878	11.464879	1.481589	3
42770	11.075735	0.089726	3
8848	3.543989	0.345853	1
31340	8.123889	1.28288	3
41413	4.331769	0.754467	3
12731	0.120865	1.211961	1
22447	6.116109	0.701523	3
33564	7.474534	0.50579	3
48907	8.819454	0.649292	3
8762	6.802144	0.615284	1
46696	12.666325	0.93196	3
36851	8.63618	0.399333	3
67639	11.730991	1.289833	2
171	8.132449	0.039062	1
26674	10.296589	1.496144	3
8739	7.583906	1.005764	1
66668	9.777806	0.496377	2
68732	8.833546	0.513876	2
69995	4.907899	1.518036	2
82008	8.362736	1.285939	2
25054	9.084726	1.606312	3
33085	14.164141	0.56097	3
41379	9.080683	0.98992	3
39417	6.522767	0.038548	3
12556	3.690342	0.462281	1
39432	3.563706	0.242019	2
38010	1.06587	1.141569	2
69306	6.683796	1.456317	2
38000	1.712874	0.243945	2
46321	13.109929	1.280111	3
66293	11.32791	0.780977	2
22730	4.545711	1.233254	2
5952	3.367889	0.468104	1
72308	8.326224	0.567347	2
60338	8.978339	1.442034	2
13301	5.655826	1.582159	1
27884	8.855312	0.570684	3
11188	6.649568	0.544233	1
56796	3.966325	0.85041	2
8571	1.924045	1.664782	1
4914	6.004812	0.280369	1
10784	0	0.375849	1
39296	9.923018	0.092192	3
13113	2.389084	0.119284	1
70204	13.663189	0.133251	2
46813	11.434976	0.321216	3
11697	0.35827	1.292858	1
44183	9.598873	0.223524	3
2225	6.375275	0.60804	1
29066	11.580532	0.458401	3
4245	5.319324	1.59807	1
34379	4.324031	1.603481	2
44441	2.35837	1.273204	2
2022	0	1.182708	1
26866	12.824376	0.890411	3
57070	1.587247	1.456982	2
32932	8.510324	1.520683	3
51967	10.428884	1.187734	3
44432	8.346618	0.042318	3
67066	7.541444	0.809226	2
17262	2.540946	1.583286	1
79728	9.473047	0.692513	2
14259	0.352284	0.47408	1
6122	0	0.589826	1
76879	12.405171	0.567201	2
11426	4.126775	0.871452	1
2493	0.034087	0.335848	1
19910	1.177634	0.075106	1
10939	0	0.479996	1
17716	0.994909	0.611135	1
31390	11.053664	1.180117	3
20375	0	1.679729	1
26309	2.495011	1.459589	2
33484	11.516831	0.001156	3
45944	9.213215	0.797743	3
4249	5.332865	0.109288	1
6089	0	1.689771	1
7513	0	1.126053	1
27862	12.640062	1.690903	3
39038	2.693142	1.317518	2
19218	3.328969	0.268271	1
62911	7.193166	1.117456	2
77758	6.615512	1.521012	2
27940	8.000567	0.835341	3
2194	4.017541	0.512104	1
37072	13.245859	0.927465	3
15585	5.970616	0.813624	1
25577	11.668719	0.886902	3
8777	4.283237	1.272728	1
29016	10.742963	0.971401	3
21910	12.326672	1.592608	3
12916	0	0.344622	1
10976	0	0.922846	1
79065	10.602095	0.573686	2
36759	10.861859	1.155054	3
50011	1.229094	1.63869	2
1155	0.410392	1.313401	1
71600	14.552711	0.616162	2
30817	14.178043	0.616313	3
54559	14.13626	0.362388	2
29764	0.093534	1.207194	2
69100	10.929021	0.40311	2
47324	11.432919	0.825959	3
73199	9.134527	0.586846	2
44461	5.071432	1.42142	2
45617	11.460254	1.541749	3
28221	11.620039	1.103553	3
7091	4.022079	0.207307	1
6110	3.057842	1.631262	1
79016	7.782169	0.404385	2
18289	7.981741	0.929789	3
43679	4.601363	0.268326	2
22075	2.595564	1.115375	2
23535	10.049077	0.391045	3
25301	3.265444	1.57297	1
32256	11.780282	1.511014	3
36951	3.075975	0.286284	2
31290	1.795307	0.194343	2
38953	11.106979	0.202415	3
35257	5.994413	0.800021	2
25847	9.706062	1.012182	3
32680	10.582992	0.836025	3
62018	7.038266	1.458979	2
9074	0.023771	0.015314	1
33004	12.823982	0.676371	3
44588	3.61777	0.493483	2
32565	8.346684	0.253317	3
38563	6.104317	0.099207	2
75668	16.207776	0.584973	2
9069	6.401969	1.691873	1
53395	2.298696	0.559757	2
28631	7.661515	0.055981	3
71036	6.353608	1.645301	2
71142	10.44278	0.33587	2
37653	3.834509	1.346121	2
76839	10.998587	0.584555	2
9916	2.695935	1.512111	1
38889	3.356646	0.32423	2
39075	14.677836	0.793183	3
48071	1.551934	0.130902	2
7275	2.464739	0.223502	1
41804	1.533216	1.007481	2
35665	12.473921	0.16291	3
67956	6.491596	0.032576	2
41892	10.506276	1.510747	3
38844	4.380388	0.748506	2
74197	13.670988	1.687944	2
14201	8.317599	0.390409	1
3908	0	0.556245	1
2459	0	0.290218	1
32027	10.095799	1.188148	3
12870	0.860695	1.482632	1
9880	1.557564	0.711278	1
72784	10.072779	0.75603	2
17521	0	0.431468	1
50283	7.140817	0.883813	3
33536	11.384548	1.438307	3
9452	3.214568	1.083536	1
37457	11.720655	0.301636	3
17724	6.374475	1.475925	3
43869	5.749684	0.198875	3
264	3.871808	0.552602	1
25736	8.336309	0.636238	3
39584	9.710442	1.503735	3
31246	1.532611	1.433898	2
49567	9.785785	0.984614	3
7052	2.633627	1.097866	1
35493	9.238935	0.494701	3
10986	1.205656	1.398803	1
49508	3.124909	1.670121	2
5734	7.935489	1.585044	1
65479	12.746636	1.560352	2
77268	10.732563	0.545321	2
28490	3.977403	0.766103	2
13546	4.194426	0.450663	1
37166	9.610286	0.142912	3
16381	4.797555	1.260455	1
10848	1.615279	0.093002	1
35405	4.614771	1.027105	2
15917	0	1.369726	1
6131	0.608457	0.51222	1
67432	6.558239	0.667579	2
30354	12.315116	0.197068	3
69696	7.014973	1.494616	2
33481	8.822304	1.194177	3
43075	10.086796	0.570455	3
38343	7.241614	1.661627	3
14318	4.602395	1.511768	1
5367	7.434921	0.079792	1
37894	10.46757	1.595418	3
36172	9.948127	0.003663	3
40123	2.478529	1.568987	2
10976	5.938545	0.87854	1
12705	0	0.948004	1
12495	5.559181	1.357926	1
35681	9.776654	0.535966	3
46202	3.092056	0.490906	2
11505	0	1.623311	1
22834	4.459495	0.538867	2
49901	8.334306	1.6466	3
71932	11.226654	0.384686	2
13279	3.904737	1.597294	1
49112	7.038205	1.211329	3
77129	9.83612	1.05434	2
37447	1.990976	0.378081	2
62397	9.005302	0.485385	2
0	1.77251	1.039873	1
15476	0.458674	0.81956	1
40625	10.003919	0.231658	3
36706	0.520807	1.476008	2
28580	10.678214	1.431837	3
25862	4.425992	1.363842	2
63488	12.035355	0.831222	2
33944	10.606732	1.253858	3
30099	1.568653	0.684264	2
13725	2.545434	0.024271	1
36768	10.264062	0.982593	3
64656	9.866276	0.685218	2
14927	0.142704	0.057455	1
43231	9.85327	1.521432	3
66087	6.596604	1.653574	2
19806	2.602287	1.321481	1
41081	10.411776	0.664168	3
10277	7.083449	0.622589	1
7014	2.080068	1.254441	1
17275	0.522844	1.622458	1
31600	10.362	1.544827	3
59956	3.412967	1.03541	2
42181	6.796548	1.112153	3
51743	4.092035	0.075804	2
5194	2.763811	1.564325	1
30832	12.547439	1.402443	3
7976	5.708052	1.596152	1
14602	4.558025	0.375806	1
41571	11.642307	0.438553	3
55028	3.222443	0.121399	2
5837	4.736156	0.029871	1
39808	10.839526	0.836323	3
20944	4.194791	0.235483	1
22146	14.936259	0.888582	3
42169	3.310699	1.521855	2
7010	2.971931	0.034321	1
3807	9.261667	0.537807	1
29241	7.791833	1.111416	3
52696	1.48047	1.02875	2
42545	3.677287	0.244167	2
24437	2.202967	1.370399	2
16037	5.796735	0.935893	1
8493	3.063333	0.144089	1
68080	11.233094	0.492487	2
59016	1.96557	0.005697	2
11810	8.616719	0.137419	1
68630	6.609989	1.083505	2
7629	1.712639	1.086297	1
71992	10.117445	1.299319	2
13398	0	1.104178	1
26241	9.824777	1.346821	3
11160	1.653089	0.980949	1
76701	18.178822	1.473671	2
32174	6.781126	0.88534	3
45043	8.20675	1.549223	3
42173	10.081853	1.376745	3
69801	6.288742	0.112799	2
41737	3.695937	1.543589	2
46979	6.726151	1.06938	3
79267	12.969999	1.568223	2
4615	2.66139	1.531933	1
32907	7.072764	1.117386	3
37444	9.123366	1.318988	3
569	3.743946	1.039546	1
8723	2.3413	0.219361	1
6024	0.541913	0.592348	1
52252	2.310828	1.436753	2
8358	6.226597	1.427316	1
26166	7.277876	0.489252	3
18471	0	0.389459	1
3386	7.218221	1.098828	1
41544	8.777129	1.111464	3
10480	2.813428	0.819419	1
5894	2.268766	1.41213	1
7273	6.283627	0.571292	1
22272	7.520081	1.626868	3
31369	11.739225	0.027138	3
10708	3.746883	0.87735	1
69364	12.089835	0.521631	2
37760	12.310404	0.259339	3
13004	0	0.671355	1
37885	2.7288	0.331502	2
52555	10.814342	0.607652	3
38997	12.170268	0.844205	3
69698	6.698371	0.240084	2
11783	3.632672	1.643479	1
47636	10.059991	0.892361	3
15744	1.887674	0.756162	1
69058	8.229125	0.195886	2
33057	7.817082	0.476102	3
28681	12.27723	0.076805	3
34042	10.055337	1.115778	3
29928	3.596002	1.485952	2
9734	2.75553	1.420655	1
7344	7.780991	0.513048	1
7387	0.093705	0.391834	1
33957	8.481567	0.520078	3
9936	3.865584	0.110062	1
36094	9.683709	0.779984	3
39835	10.617255	1.35997	3
64486	7.203216	1.624762	2
0	7.601414	1.215605	1
39539	1.386107	1.41707	2
66972	9.129253	0.594089	2
15029	1.363447	0.620841	1
44909	3.181399	0.359329	2
38183	13.365414	0.217011	3
37372	4.207717	1.289767	2
0	4.088395	0.870075	1
17786	3.327371	1.142505	1
39055	1.303323	1.23565	2
37045	7.999279	1.581763	3
6435	2.217488	0.864536	1
72265	7.751808	0.192451	2
28152	14.149305	1.591532	3
25931	8.765721	0.152808	3
7538	3.408996	0.184896	1
1315	1.251021	0.11234	1
12292	6.160619	1.537165	1
49248	1.034538	1.585162	2
9025	0	1.034635	1
13438	2.355051	0.542603	1
69683	6.614543	0.153771	2
25374	10.245062	1.450903	3
55264	3.467074	1.231019	2
38324	7.487678	1.572293	3
69643	4.624115	1.185192	2
44058	8.995957	1.436479	3
41316	11.564476	0.007195	3
29119	3.440948	0.078331	2
51656	1.673603	0.732746	2
3030	4.719341	0.699755	1
35695	10.304798	1.576488	3
1537	2.086915	1.199312	1
9083	6.33822	1.131305	1
47744	8.254926	0.710694	3
71372	16.067108	0.974142	2
37980	1.723201	0.310488	2
42385	3.785045	0.876904	2
22687	2.557561	0.123738	2
39512	9.85222	1.095171	3
11885	3.679147	1.557205	1
4944	9.789681	0.852971	1
73230	14.958998	0.526707	2
17585	11.182148	1.288459	3
68737	7.528533	1.657487	2
13818	5.253802	1.378603	1
31662	13.946752	1.426657	3
86686	15.557263	1.430029	2
43214	12.48355	0.688513	3
24091	2.317302	1.411137	2
52544	10.069724	0.766119	3
61861	5.792231	1.615483	2
47903	4.138435	0.475994	2
37190	12.929517	0.304378	3
6013	9.378238	0.307392	1
27223	8.361362	1.643204	3
69027	7.939406	1.325042	2
78642	10.735384	0.705788	2
30254	11.592723	0.286188	3
21704	10.098356	0.704748	3
34985	9.299025	0.545337	3
31316	11.158297	0.218067	3
76368	16.1439	0.558388	2
27953	10.9717	1.221787	3
152	0	0.681478	1
9146	3.178961	1.292692	1
75346	17.62535	0.339926	2
26376	1.995833	0.267826	2
35255	10.640467	0.416181	3
19198	9.628339	0.985462	3
12518	4.662664	0.495403	1
25453	5.754047	1.382742	1
12530	0	0.037146	1
62230	9.334332	0.198118	2
9517	3.846162	0.619968	1
71161	10.685084	0.678179	2
1593	4.752134	0.359205	1
33794	0.69763	0.966786	2
39710	10.365836	0.505898	3
16941	0.461478	0.352865	1
69209	11.339537	1.06874	2
4446	5.42028	0.12731	1
9347	3.469955	1.619947	1
55635	8.517067	0.994858	3
65889	8.306512	0.41369	2
10753	2.62869	0.44432	1
7055	0	0.802985	1
7905	0	1.170397	1
53447	7.298767	1.582346	3
9194	7.331319	1.277988	1
61914	9.392269	0.151617	2
15630	5.541201	1.180596	1
79194	15.14946	0.53754	2
12268	5.515189	0.250562	1
33682	7.728898	0.920494	3
26080	11.318785	1.510979	3
19119	3.574709	1.531514	1
30902	7.350965	0.026332	3
63039	7.122363	1.630177	2
51136	1.828412	1.013702	2
35262	10.117989	1.156862	3
42776	11.309897	0.086291	3
64191	8.342034	1.388569	2
15436	0.241714	0.715577	1
14402	10.482619	1.694972	1
6341	9.28951	1.428879	1
14113	4.269419	0.134181	1
6390	0	0.189456	1
8794	0.817119	0.143668	1
43432	1.508394	0.652651	2
38334	9.359918	0.052262	3
34068	10.052333	0.550423	3
30819	11.11166	0.989159	3
22239	11.265971	0.724054	3
28725	10.38383	0.254836	3
57071	3.878569	1.377983	2
72420	13.679237	0.025346	2
28294	10.526846	0.781569	3
9896	0	0.924198	1
65821	4.106727	1.085669	2
7645	8.118856	1.470686	1
71289	7.796874	0.052336	2
5128	2.789669	1.09307	1
13711	6.226962	0.287251	1
22240	10.169548	1.660104	3
15092	0	1.370549	1
5017	7.513353	0.137348	1
10141	8.240793	0.099735	1
35570	14.612797	1.24739	3
46893	3.562976	0.445386	2
8178	3.230482	1.331698	1
55783	3.612548	1.551911	2
1148	0	0.332365	1
10062	3.931299	0.487577	1
74124	14.752342	1.15516	2
66603	10.261887	1.628085	2
11893	2.787266	1.570402	1
50908	15.112319	1.324132	3
39891	5.184553	0.223382	3
65915	3.868359	0.128078	2
65678	3.507965	0.028904	2
62996	11.019254	0.427554	2
36851	3.812387	0.655245	2
36669	11.056784	0.378725	3
38876	8.82688	1.002328	3
26878	11.173861	1.478244	3
46246	11.506465	0.421993	3
12761	7.798138	0.147917	3
35282	10.155081	1.370039	3
68306	10.645275	0.693453	2
31262	9.6632	1.521541	3
34754	10.790404	1.312679	3
13408	2.810534	0.219962	1
30365	9.825999	1.3885	3
10709	1.421316	0.677603	1
24332	11.123219	0.809107	3
45517	13.402206	0.661524	3
6178	1.212255	0.836807	1
10639	1.568446	1.297469	1
29613	3.343473	1.312266	2
22392	5.400155	0.193494	2
51126	3.818754	0.590905	2
53644	7.973845	0.307364	3
51417	9.078824	0.734876	3
24859	0.153467	0.766619	2
61732	8.325167	0.028479	2
71128	7.092089	1.216733	2
27276	5.192485	1.094409	3
30453	10.340791	1.087721	3
18670	2.077169	1.019775	1
70600	10.151966	0.993105	2
12683	0.046826	0.809614	1
81597	11.221874	1.395015	2
69959	14.497963	1.019254	2
